loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
2000, 36 months,15.04,C,C4,6 years,OWN,100000.0,May-2018,Current,vacation,7.8
22200, 36 months,14.49,C,C4,2 years,MORTGAGE,56000.0,Aug-2014,Fully Paid,debt_consolidation,13.18
10000, 36 months,6.72,A,A3,10+ years,MORTGAGE,100000.0,Nov-2017,Fully Paid,home_improvement,3.47
20000, 36 months,14.99,C,C4,10+ years,MORTGAGE,65000.0,Apr-2017,Fully Paid,debt_consolidation,29.4
16000, 60 months,16.02,C,C5,10+ years,MORTGAGE,126500.0,Aug-2017,Current,debt_consolidation,27.23
7000, 36 months,10.91,B,B4,8 years,MORTGAGE,65000.0,Jul-2017,Charged Off,home_improvement,21.51
20000, 36 months,17.09,D,D1,10+ years,OWN,85000.0,Nov-2017,Fully Paid,other,16.19
9600, 36 months,7.89,A,A5,8 years,OWN,35000.0,Dec-2015,Fully Paid,home_improvement,25.29
13000, 36 months,19.99,D,D4,10+ years,RENT,60000.0,Dec-2016,Current,debt_consolidation,22.98
13000, 60 months,13.56,C,C1,10+ years,OWN,68000.0,Nov-2018,Current,debt_consolidation,22.24
12000, 36 months,7.9,A,A4,2 years,MORTGAGE,77754.0,Mar-2013,Fully Paid,credit_card,13.57
3000, 36 months,17.56,E,E4,5 years,MORTGAGE,54996.0,May-2010,Does not meet the credit policy. Status:Fully Paid,other,3.62
20000, 36 months,8.18,B,B1,7 years,MORTGAGE,70000.0,Aug-2015,Fully Paid,debt_consolidation,7.56
3000, 36 months,16.55,D,D2,< 1 year,RENT,35000.0,Dec-2015,Fully Paid,debt_consolidation,9.88
30000, 36 months,12.29,C,C1,10+ years,OWN,200000.0,May-2015,Fully Paid,home_improvement,27.18
20000, 60 months,14.47,C,C2,10+ years,MORTGAGE,110000.0,Nov-2018,Current,debt_consolidation,24.66
12000, 36 months,10.75,B,B4,10+ years,OWN,99500.0,Feb-2016,Fully Paid,debt_consolidation,10.35
28000, 36 months,14.99,C,C4,10+ years,RENT,95000.0,Dec-2016,Charged Off,debt_consolidation,34.39
14500, 60 months,11.55,B,B4,2 years,RENT,45000.0,Sep-2018,Current,debt_consolidation,28.61
12000, 60 months,12.79,C,C1,10+ years,MORTGAGE,90000.0,Jul-2016,Current,debt_consolidation,28.77
20000, 60 months,17.99,D,D2,2 years,RENT,54600.0,Oct-2016,Fully Paid,credit_card,14.2
7000, 36 months,11.49,B,B5,5 years,RENT,111000.0,Nov-2015,Fully Paid,major_purchase,19.51
40000, 36 months,5.32,A,A1,2 years,MORTGAGE,300000.0,Oct-2017,Current,home_improvement,3.24
18000, 36 months,5.32,A,A1,10+ years,MORTGAGE,88000.0,Jan-2018,Current,debt_consolidation,4.98
9250, 36 months,17.86,D,D5,7 years,OWN,29000.0,Mar-2015,Charged Off,home_improvement,20.45
30000, 36 months,10.41,B,B3,10+ years,RENT,73000.0,Mar-2018,Current,debt_consolidation,14.12
11200, 36 months,22.91,E,E1,7 years,RENT,50000.0,May-2017,Fully Paid,credit_card,30.27
10000, 36 months,12.74,C,C1,9 years,RENT,50000.0,Apr-2017,Current,debt_consolidation,10.44
32000, 60 months,20.0,D,D4,< 1 year,RENT,62000.0,Oct-2017,Fully Paid,debt_consolidation,33.0
5500, 36 months,9.17,B,B2,< 1 year,RENT,46500.0,Dec-2015,Fully Paid,credit_card,16.9
10000, 36 months,7.35,A,A4,3 years,RENT,36000.0,Nov-2017,Fully Paid,debt_consolidation,19.1
20000, 36 months,8.9,A,A5,4 years,RENT,75000.0,Jun-2013,Fully Paid,debt_consolidation,11.71
7200, 36 months,6.62,A,A2,10+ years,MORTGAGE,87882.0,Sep-2013,Fully Paid,home_improvement,23.76
35000, 60 months,20.99,E,E3,,MORTGAGE,120000.0,May-2012,Fully Paid,debt_consolidation,14.65
8000, 36 months,17.27,D,D2,6 years,RENT,48000.0,Apr-2016,Fully Paid,debt_consolidation,13.7
10500, 60 months,19.52,E,E2,10+ years,MORTGAGE,92000.0,Jul-2014,Fully Paid,home_improvement,17.11
10000, 36 months,13.99,C,C3,5 years,RENT,35000.0,May-2017,Current,debt_consolidation,26.52
8000, 36 months,16.4,F,F3,10+ years,MORTGAGE,175000.0,Mar-2008,Does not meet the credit policy. Status:Charged Off,other,23.84
18000, 36 months,6.03,A,A1,1 year,MORTGAGE,165000.0,Apr-2013,Fully Paid,credit_card,15.9
40000, 36 months,9.93,B,B2,< 1 year,MORTGAGE,75000.0,Sep-2017,Fully Paid,debt_consolidation,13.33
24000, 60 months,26.24,E,E5,4 years,RENT,60000.0,Apr-2017,Fully Paid,debt_consolidation,24.12
10000, 36 months,7.84,A,A4,10+ years,MORTGAGE,38000.0,Aug-2018,Current,debt_consolidation,38.91
12000, 36 months,9.17,B,B2,1 year,MORTGAGE,39000.0,Mar-2015,Fully Paid,debt_consolidation,16.83
15000, 60 months,16.78,C,C5,9 years,MORTGAGE,75000.0,Aug-2013,Charged Off,credit_card,11.46
15000, 36 months,8.49,B,B1,7 years,MORTGAGE,105000.0,Jan-2016,Fully Paid,debt_consolidation,24.9
6000, 36 months,10.49,B,B3,10+ years,RENT,55000.0,Jan-2015,Fully Paid,debt_consolidation,21.18
20000, 60 months,10.75,B,B4,10+ years,MORTGAGE,243000.0,Apr-2016,Current,other,9.43
