loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
19800, 36 months,22.99,F,F2,< 1 year,RENT,55000.0,Dec-2015,Fully Paid,debt_consolidation,16.71
6000, 36 months,19.92,D,D3,< 1 year,RENT,50000.0,Nov-2018,Current,debt_consolidation,4.34
18000, 36 months,10.99,B,B4,3 years,RENT,108000.0,Jul-2015,Fully Paid,debt_consolidation,15.0
40000, 36 months,7.99,A,A5,10+ years,MORTGAGE,125000.0,May-2017,Current,debt_consolidation,12.55
10000, 60 months,14.65,C,C5,7 years,RENT,53000.0,Aug-2015,Fully Paid,credit_card,12.36
25000, 60 months,12.99,C,C1,< 1 year,MORTGAGE,85000.0,Sep-2014,Current,debt_consolidation,29.72
10000, 36 months,6.91,A,A5,1 year,RENT,52000.0,Dec-2010,Fully Paid,debt_consolidation,21.81
10000, 36 months,7.96,A,A5,10+ years,RENT,75000.0,Mar-2018,Current,debt_consolidation,11.76
2800, 36 months,9.58,B,B1,10+ years,MORTGAGE,45000.0,Jun-2018,Current,credit_card,21.31
17000, 36 months,10.49,B,B2,< 1 year,MORTGAGE,145000.0,Apr-2017,Current,credit_card,15.01
19200, 60 months,16.99,D,D3,10+ years,MORTGAGE,95000.0,Oct-2015,Charged Off,debt_consolidation,10.19
12000, 60 months,7.97,A,A5,8 years,MORTGAGE,46000.0,Nov-2017,Fully Paid,debt_consolidation,3.55
36000, 60 months,11.99,B,B5,10+ years,MORTGAGE,110000.0,Jan-2018,Current,debt_consolidation,10.66
15000, 36 months,14.16,C,C2,1 year,RENT,53430.0,Apr-2014,Fully Paid,debt_consolidation,25.18
22350, 60 months,17.57,D,D4,2 years,RENT,60000.0,Aug-2015,Charged Off,debt_consolidation,10.36
6000, 36 months,24.49,E,E3,,RENT,55008.0,Oct-2016,Fully Paid,other,9.5
13000, 60 months,13.35,C,C2,2 years,MORTGAGE,55000.0,Jun-2014,Fully Paid,debt_consolidation,7.57
12000, 60 months,11.99,C,C1,10+ years,MORTGAGE,210000.0,May-2016,Fully Paid,debt_consolidation,15.97
18000, 36 months,6.72,A,A3,10+ years,MORTGAGE,90000.0,Jan-2018,Current,home_improvement,21.01
12000, 36 months,14.65,C,C5,10+ years,MORTGAGE,92500.0,May-2015,Fully Paid,debt_consolidation,18.37
17100, 60 months,24.5,F,F3,7 years,MORTGAGE,66000.0,Jul-2013,Fully Paid,debt_consolidation,29.48
35000, 36 months,11.49,B,B5,6 years,RENT,400000.0,Oct-2016,Fully Paid,major_purchase,1.76
8000, 36 months,12.99,C,C1,8 years,MORTGAGE,90000.0,Jun-2014,Fully Paid,debt_consolidation,7.55
10000, 36 months,15.59,C,C5,6 years,MORTGAGE,65000.0,Jul-2016,Fully Paid,major_purchase,17.67
29700, 60 months,23.91,G,G4,4 years,MORTGAGE,175000.0,Oct-2011,Fully Paid,debt_consolidation,8.52
18000, 36 months,9.43,B,B1,3 years,MORTGAGE,70000.0,Apr-2018,Fully Paid,debt_consolidation,11.32
10000, 36 months,23.88,E,E2,6 years,MORTGAGE,62000.0,Jun-2017,Fully Paid,credit_card,24.54
5000, 36 months,17.09,D,D1,5 years,RENT,65000.0,Oct-2017,Fully Paid,other,23.28
15000, 36 months,6.89,A,A3,10+ years,MORTGAGE,95000.0,Oct-2015,Fully Paid,credit_card,30.27
6000, 36 months,12.74,C,C1,8 years,OWN,26000.0,Nov-2016,Fully Paid,home_improvement,4.21
22000, 36 months,6.03,A,A1,4 years,MORTGAGE,94000.0,Feb-2015,Fully Paid,debt_consolidation,10.38
14125, 60 months,18.99,E,E1,10+ years,OWN,31500.0,Jul-2014,Current,debt_consolidation,32.15
5000, 36 months,16.99,D,D1,10+ years,OWN,132000.0,Jun-2016,Fully Paid,credit_card,15.16
28100, 36 months,14.09,B,B5,10+ years,MORTGAGE,82000.0,Dec-2012,Charged Off,debt_consolidation,25.55
18000, 36 months,7.89,A,A5,3 years,RENT,95000.0,Mar-2016,Fully Paid,debt_consolidation,17.6
15000, 36 months,11.49,B,B5,10+ years,OWN,75000.0,Sep-2016,Current,debt_consolidation,19.79
15600, 36 months,6.71,A,A3,10+ years,RENT,140000.0,Apr-2018,Current,debt_consolidation,7.35
3200, 36 months,8.24,B,B1,< 1 year,OWN,70000.0,Feb-2017,Fully Paid,credit_card,17.55
23800, 36 months,14.08,C,C3,10+ years,MORTGAGE,95000.0,Nov-2017,In Grace Period,debt_consolidation,40.27
5500, 36 months,16.49,D,D3,3 years,RENT,100000.0,Dec-2014,Fully Paid,credit_card,11.14
6400, 36 months,7.49,A,A4,10+ years,MORTGAGE,50000.0,Nov-2016,Current,car,6.29
12000, 36 months,13.67,C,C4,10+ years,MORTGAGE,50000.0,Dec-2015,Fully Paid,debt_consolidation,35.67
12000, 36 months,11.05,B,B4,10+ years,MORTGAGE,50000.0,Jun-2018,Current,debt_consolidation,23.64
19000, 36 months,10.47,B,B2,8 years,MORTGAGE,93000.0,Sep-2018,Current,debt_consolidation,18.18
6500, 36 months,13.33,C,C3,,RENT,33000.0,May-2015,Fully Paid,major_purchase,28.15
7000, 36 months,7.99,A,A5,2 years,MORTGAGE,174996.0,Jan-2017,Current,medical,14.78
