loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
5500, 36 months,19.03,D,D3,6 years,MORTGAGE,63000.0,Aug-2017,Current,other,7.33
12000, 36 months,7.84,A,A4,1 year,MORTGAGE,59000.0,Sep-2018,Current,debt_consolidation,17.27
4175, 36 months,16.02,C,C5,3 years,RENT,54000.0,Aug-2017,Charged Off,debt_consolidation,15.0
12000, 36 months,6.99,A,A3,3 years,MORTGAGE,70000.0,Jan-2015,Fully Paid,credit_card,11.37
2800, 36 months,13.49,C,C2,10+ years,MORTGAGE,75000.0,Nov-2016,Current,home_improvement,9.41
32000, 60 months,11.98,B,B5,10+ years,OWN,129000.0,Feb-2018,Current,major_purchase,4.3
15275, 36 months,16.59,D,D1,10+ years,MORTGAGE,100000.0,Mar-2014,Fully Paid,home_improvement,33.42
7800, 36 months,19.99,D,D5,10+ years,MORTGAGE,41000.0,Jun-2016,Fully Paid,credit_card,21.25
10750, 36 months,6.07,A,A2,1 year,MORTGAGE,65000.0,Apr-2018,Fully Paid,credit_card,15.82
8400, 36 months,7.84,A,A4,2 years,RENT,44000.0,Sep-2018,Current,debt_consolidation,14.7
10400, 60 months,13.35,C,C2,1 year,RENT,32122.0,Jul-2014,Charged Off,credit_card,14.15
28000, 60 months,19.53,D,D5,10+ years,MORTGAGE,62000.0,Mar-2016,Fully Paid,credit_card,15.58
30000, 60 months,12.99,C,C2,10+ years,MORTGAGE,85000.0,Nov-2014,Charged Off,credit_card,25.46
20000, 36 months,11.99,C,C1,10+ years,RENT,66000.0,May-2016,Fully Paid,other,20.4
26475, 36 months,16.99,D,D3,8 years,RENT,85000.0,Dec-2015,Fully Paid,debt_consolidation,10.11
20000, 60 months,16.14,C,C4,10+ years,RENT,170000.0,Jul-2018,Current,debt_consolidation,14.03
12000, 60 months,11.98,B,B5,10+ years,MORTGAGE,61000.0,Apr-2018,Current,debt_consolidation,31.95
10650, 36 months,13.59,C,C2,,RENT,36000.0,Jul-2017,Current,credit_card,34.3
6400, 36 months,13.33,C,C3,2 years,RENT,21000.0,Oct-2015,Fully Paid,other,27.83
16000, 60 months,13.99,C,C3,10+ years,MORTGAGE,80000.0,Aug-2016,Charged Off,debt_consolidation,8.25
10000, 60 months,15.41,D,D1,7 years,RENT,50000.0,Nov-2015,Charged Off,credit_card,6.29
5600, 36 months,9.16,B,B2,< 1 year,RENT,50000.0,Mar-2016,Fully Paid,credit_card,16.3
14375, 36 months,14.08,C,C3,10+ years,MORTGAGE,90000.0,May-2017,Fully Paid,credit_card,32.49
20000, 36 months,7.89,A,A5,1 year,MORTGAGE,107000.0,Oct-2015,Fully Paid,debt_consolidation,8.05
35000, 60 months,23.13,F,F2,< 1 year,RENT,152000.0,Jan-2016,Charged Off,debt_consolidation,19.79
35000, 60 months,17.76,D,D1,3 years,MORTGAGE,170000.0,Sep-2013,Fully Paid,debt_consolidation,12.03
12000, 60 months,12.62,C,C1,2 years,RENT,56000.0,Feb-2018,Current,debt_consolidation,16.89
12250, 36 months,14.49,C,C4,,MORTGAGE,30672.24,May-2014,Charged Off,debt_consolidation,20.58
22325, 60 months,15.99,C,C5,9 years,MORTGAGE,70000.0,Mar-2017,Fully Paid,credit_card,25.97
35000, 60 months,21.99,F,F1,4 years,OWN,180000.0,Jun-2015,Fully Paid,home_improvement,11.33
5000, 36 months,6.11,A,A1,10+ years,MORTGAGE,95000.0,Sep-2018,Current,other,12.63
8475, 36 months,13.11,B,B4,< 1 year,RENT,36000.0,Oct-2012,Fully Paid,credit_card,20.57
12000, 36 months,8.24,B,B1,10+ years,MORTGAGE,100000.0,Feb-2017,Current,medical,19.72
6000, 36 months,6.62,A,A2,3 years,RENT,85000.0,Dec-2013,Charged Off,debt_consolidation,9.22
40000, 60 months,14.08,C,C3,9 years,MORTGAGE,125000.0,Feb-2018,Current,home_improvement,12.14
30000, 36 months,7.56,A,A3,5 years,MORTGAGE,85000.0,Nov-2018,Current,home_improvement,21.07
12000, 36 months,9.44,B,B1,2 years,MORTGAGE,47500.0,Jan-2018,Current,credit_card,24.41
12000, 36 months,16.59,D,D1,3 years,MORTGAGE,31000.0,Mar-2014,Charged Off,debt_consolidation,5.46
35000, 60 months,19.03,D,D3,10+ years,MORTGAGE,104000.0,Aug-2017,Current,home_improvement,12.3
12000, 36 months,12.79,C,C1,6 years,MORTGAGE,111000.0,Sep-2016,Fully Paid,debt_consolidation,13.44
7200, 36 months,13.49,C,C2,10+ years,RENT,48000.0,Sep-2016,Fully Paid,debt_consolidation,18.73
20000, 60 months,17.09,D,D1,10+ years,RENT,64000.0,Nov-2017,Current,debt_consolidation,3.23
11000, 36 months,9.75,B,B3,< 1 year,RENT,22000.0,Feb-2016,Charged Off,debt_consolidation,25.52
10000, 36 months,9.92,B,B2,< 1 year,RENT,50000.0,Apr-2018,Current,credit_card,7.44
18000, 36 months,12.29,C,C1,10+ years,RENT,53000.0,Oct-2015,Fully Paid,credit_card,29.17
10000, 60 months,19.03,D,D3,1 year,MORTGAGE,98000.0,Nov-2017,Current,debt_consolidation,17.58
30000, 60 months,12.73,B,B5,10+ years,MORTGAGE,82000.0,Jul-2018,Current,debt_consolidation,14.83
18000, 60 months,24.74,E,E3,10+ years,MORTGAGE,40000.0,Dec-2016,Fully Paid,debt_consolidation,48.93
