loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
6000, 36 months,5.31,A,A1,2 years,OWN,47000.0,May-2018,Fully Paid,other,10.42
40000, 36 months,12.98,B,B5,,RENT,100000.0,Dec-2018,In Grace Period,debt_consolidation,9.62
10000, 36 months,16.29,D,D1,,OWN,48000.0,May-2016,Current,debt_consolidation,13.31
9700, 36 months,10.64,B,B2,10+ years,MORTGAGE,38000.0,Jul-2013,Fully Paid,debt_consolidation,9.13
35000, 36 months,8.24,B,B1,4 years,MORTGAGE,575000.0,Mar-2017,Current,debt_consolidation,6.79
10000, 60 months,19.92,D,D3,< 1 year,OWN,60000.0,Oct-2018,Current,debt_consolidation,6.4
11950, 36 months,23.99,F,F2,2 years,RENT,40000.0,May-2015,Fully Paid,vacation,16.95
40000, 36 months,9.44,B,B1,< 1 year,MORTGAGE,15000.0,Aug-2017,Current,credit_card,146.5
9600, 36 months,5.32,A,A1,2 years,MORTGAGE,132500.0,Apr-2016,Fully Paid,credit_card,16.31
21725, 60 months,14.33,C,C2,5 years,RENT,49000.0,Jul-2013,Fully Paid,debt_consolidation,16.65
24000, 36 months,5.32,A,A1,1 year,RENT,90000.0,Nov-2017,Fully Paid,moving,2.95
25000, 36 months,8.19,A,A4,10+ years,MORTGAGE,73000.0,Dec-2018,Current,credit_card,17.18
10000, 60 months,21.49,D,D5,7 years,MORTGAGE,65000.0,Sep-2016,Current,debt_consolidation,32.33
25000, 36 months,5.32,A,A1,10+ years,MORTGAGE,175000.0,Jan-2016,Fully Paid,home_improvement,6.02
15000, 36 months,16.29,D,D1,6 years,RENT,44026.0,Jun-2016,Charged Off,debt_consolidation,22.15
37000, 60 months,10.33,B,B1,6 years,RENT,77000.0,Dec-2018,Current,credit_card,25.47
20000, 60 months,13.66,C,C3,10+ years,MORTGAGE,120000.0,Nov-2014,Fully Paid,debt_consolidation,17.54
10000, 36 months,9.17,B,B2,1 year,RENT,50000.0,Jul-2015,Fully Paid,credit_card,19.42
35000, 36 months,5.32,A,A1,8 years,MORTGAGE,148000.0,Dec-2016,Fully Paid,major_purchase,9.03
35000, 60 months,18.25,D,D3,10+ years,RENT,150000.0,Jan-2014,Charged Off,credit_card,16.52
2500, 36 months,13.49,C,C2,4 years,MORTGAGE,74000.0,Oct-2016,Fully Paid,other,8.61
14675, 60 months,21.67,E,E5,< 1 year,RENT,65000.0,May-2015,Charged Off,debt_consolidation,20.33
5000, 36 months,9.93,B,B2,10+ years,RENT,65000.0,Jul-2017,Current,other,17.45
20000, 36 months,13.99,C,C3,2 years,RENT,83000.0,Aug-2016,Current,debt_consolidation,14.47
3000, 36 months,13.99,C,C3,2 years,RENT,50960.0,Sep-2016,Fully Paid,other,10.88
12000, 60 months,14.08,C,C3,2 years,RENT,54000.0,Feb-2018,Current,debt_consolidation,19.29
16000, 60 months,18.84,E,E2,10+ years,OWN,40000.0,Apr-2015,Current,debt_consolidation,17.46
23525, 36 months,16.02,C,C5,10+ years,OWN,50000.0,Jun-2017,Current,credit_card,31.85
12000, 60 months,17.14,D,D4,10+ years,RENT,38000.0,Jan-2015,Fully Paid,other,21.66
19800, 36 months,14.65,C,C5,10+ years,RENT,45000.0,Jul-2015,Fully Paid,debt_consolidation,25.2
24000, 60 months,18.99,D,D4,< 1 year,MORTGAGE,185000.0,Apr-2016,Fully Paid,debt_consolidation,11.31
4200, 36 months,12.62,C,C1,4 years,OWN,69000.0,Jul-2017,Current,credit_card,25.55
18000, 60 months,14.49,C,C4,< 1 year,MORTGAGE,45000.0,Jun-2016,Charged Off,credit_card,28.31
20000, 36 months,6.24,A,A2,3 years,OWN,45900.0,Aug-2015,Fully Paid,credit_card,30.14
15000, 36 months,7.12,A,A3,1 year,RENT,250000.0,Jul-2014,Fully Paid,major_purchase,2.3
6200, 36 months,7.07,A,A2,10+ years,MORTGAGE,96000.0,Jun-2017,Fully Paid,medical,31.83
21000, 36 months,8.24,B,B1,4 years,RENT,104000.0,Jan-2017,Current,debt_consolidation,8.85
24000, 36 months,11.99,B,B5,1 year,RENT,85000.0,Jun-2017,Current,debt_consolidation,21.45
14000, 60 months,15.41,D,D1,,RENT,34000.0,Dec-2015,Current,other,21.25
8000, 36 months,12.74,C,C1,10+ years,RENT,70000.0,Apr-2017,Current,other,18.17
20000, 36 months,9.17,B,B2,1 year,MORTGAGE,95000.0,Mar-2015,Fully Paid,debt_consolidation,19.04
10000, 36 months,14.65,C,C2,< 1 year,RENT,72000.0,Feb-2012,Fully Paid,debt_consolidation,20.78
20250, 36 months,16.02,C,C5,9 years,RENT,125000.0,Jan-2018,Current,debt_consolidation,15.01
4825, 36 months,14.49,C,C4,9 years,RENT,40000.0,May-2014,Fully Paid,debt_consolidation,27.24
30000, 36 months,6.46,A,A1,2 years,MORTGAGE,170000.0,Dec-2018,Current,credit_card,17.3
3600, 36 months,5.32,A,A1,1 year,MORTGAGE,83000.0,Aug-2015,Fully Paid,credit_card,19.06
15000, 60 months,14.47,C,C2,10+ years,MORTGAGE,50000.0,Sep-2018,Current,debt_consolidation,39.68
21000, 36 months,11.49,B,B5,2 years,RENT,85000.0,Sep-2016,Fully Paid,debt_consolidation,18.38
