loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
15000, 60 months,9.93,B,B2,2 years,RENT,65500.0,Sep-2017,Current,credit_card,18.26
5000, 36 months,11.53,B,B5,10+ years,RENT,45000.0,Sep-2015,Fully Paid,credit_card,23.65
5000, 36 months,10.42,B,B3,,MORTGAGE,55716.0,Dec-2017,Current,credit_card,5.69
12475, 60 months,15.99,C,C5,8 years,MORTGAGE,72000.0,Jan-2017,Current,credit_card,23.85
2100, 36 months,9.58,B,B1,10+ years,MORTGAGE,48000.0,May-2018,Current,house,13.93
12000, 36 months,9.16,B,B2,4 years,MORTGAGE,145000.0,Mar-2016,Fully Paid,credit_card,9.77
8400, 36 months,10.08,B,B1,< 1 year,RENT,50000.0,Sep-2018,Current,debt_consolidation,3.0
10000, 36 months,6.19,A,A2,10+ years,MORTGAGE,125000.0,Jun-2018,Current,debt_consolidation,12.3
20000, 60 months,22.45,E,E5,10+ years,MORTGAGE,75000.0,Apr-2014,Charged Off,home_improvement,5.97
20000, 60 months,15.05,C,C4,3 years,RENT,120000.0,Jan-2018,Late (31-120 days),debt_consolidation,10.2
16850, 36 months,15.61,D,D1,10+ years,MORTGAGE,47500.0,Oct-2014,Fully Paid,debt_consolidation,29.54
10000, 36 months,13.59,C,C2,3 years,MORTGAGE,65000.0,May-2017,Fully Paid,other,19.46
5150, 36 months,10.74,B,B2,3 years,MORTGAGE,24000.0,Jun-2012,Fully Paid,debt_consolidation,20.7
10000, 36 months,19.52,E,E2,8 years,RENT,42900.0,Aug-2014,Fully Paid,debt_consolidation,32.9
30000, 60 months,18.94,D,D2,10+ years,MORTGAGE,50000.0,Aug-2018,Current,debt_consolidation,48.68
8000, 36 months,8.99,B,B1,10+ years,MORTGAGE,52000.0,Jul-2016,Fully Paid,home_improvement,17.32
30000, 60 months,16.29,D,D1,6 years,RENT,125000.0,Apr-2016,Charged Off,debt_consolidation,15.85
33500, 60 months,24.85,E,E3,2 years,MORTGAGE,131040.0,Jun-2017,Charged Off,debt_consolidation,31.42
21650, 36 months,7.9,A,A4,10+ years,MORTGAGE,61000.0,Apr-2013,Fully Paid,debt_consolidation,11.15
30000, 60 months,15.04,C,C4,2 years,MORTGAGE,98000.0,Mar-2018,Current,credit_card,20.12
35000, 60 months,8.46,A,A5,10+ years,MORTGAGE,128000.0,Jul-2018,Current,debt_consolidation,28.84
16750, 36 months,16.55,D,D2,9 years,MORTGAGE,42000.0,Apr-2015,Fully Paid,debt_consolidation,19.86
40000, 60 months,8.81,A,A5,10+ years,MORTGAGE,110000.0,Nov-2018,Current,debt_consolidation,20.9
8000, 36 months,13.23,C,C1,2 years,MORTGAGE,180000.0,Jul-2010,Fully Paid,other,7.86
20000, 36 months,15.49,C,C4,10+ years,MORTGAGE,74000.0,Jun-2018,Current,debt_consolidation,10.9
22000, 36 months,11.14,B,B2,10+ years,MORTGAGE,49000.0,May-2013,Fully Paid,debt_consolidation,25.57
36000, 60 months,13.56,C,C1,,RENT,55000.0,Aug-2018,Current,small_business,24.09
10750, 36 months,18.75,D,D3,10+ years,OWN,76000.0,Apr-2013,Fully Paid,debt_consolidation,7.42
16000, 36 months,10.99,B,B3,< 1 year,RENT,72000.0,Jul-2014,Fully Paid,credit_card,15.67
28000, 36 months,7.9,A,A4,10+ years,MORTGAGE,126000.0,Feb-2014,Fully Paid,credit_card,11.71
19400, 60 months,19.22,D,D4,8 years,MORTGAGE,110000.0,Dec-2013,Charged Off,debt_consolidation,15.01
8500, 36 months,10.99,B,B4,10+ years,MORTGAGE,150000.0,Aug-2016,Fully Paid,home_improvement,23.35
30000, 36 months,8.9,A,A5,2 years,MORTGAGE,92000.0,Feb-2014,Fully Paid,credit_card,22.63
27000, 36 months,10.42,B,B3,< 1 year,RENT,95000.0,Feb-2018,Fully Paid,credit_card,11.15
31200, 60 months,21.45,D,D5,,OWN,47400.0,Feb-2018,Current,debt_consolidation,14.66
15000, 36 months,16.99,D,D1,< 1 year,RENT,61000.0,Dec-2016,Fully Paid,debt_consolidation,9.34
35000, 36 months,9.75,B,B3,10+ years,MORTGAGE,140000.0,May-2016,Fully Paid,debt_consolidation,32.52
25000, 36 months,6.07,A,A2,10+ years,OWN,85000.0,Apr-2018,Current,debt_consolidation,22.41
12000, 36 months,17.99,D,D2,8 years,OWN,31980.0,Jan-2017,Charged Off,debt_consolidation,20.75
17400, 60 months,10.49,B,B3,2 years,RENT,88000.0,Jul-2016,Current,debt_consolidation,23.81
2000, 36 months,11.47,B,B5,3 years,RENT,51600.0,Apr-2016,Current,debt_consolidation,14.3
11000, 36 months,9.99,B,B3,1 year,RENT,28000.0,Apr-2015,Charged Off,credit_card,29.62
12000, 60 months,13.66,C,C3,,OWN,50000.0,Jan-2015,Current,major_purchase,5.21
14575, 36 months,15.61,D,D1,7 years,RENT,62000.0,May-2015,Fully Paid,debt_consolidation,20.33
11625, 36 months,17.57,D,D4,8 years,RENT,34200.0,Jul-2015,Charged Off,other,11.93
