loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
15000, 60 months,6.49,A,A2,5 years,MORTGAGE,60000.0,Apr-2016,Fully Paid,credit_card,10.29
10225, 36 months,14.33,C,C1,10+ years,MORTGAGE,51000.0,May-2013,Fully Paid,debt_consolidation,24.05
13000, 36 months,7.39,A,A4,10+ years,MORTGAGE,275000.0,Mar-2016,Fully Paid,debt_consolidation,7.63
30000, 60 months,11.44,B,B4,9 years,MORTGAGE,155000.0,Nov-2014,Fully Paid,debt_consolidation,15.96
18000, 60 months,10.42,B,B3,10+ years,OWN,135000.0,Oct-2017,Fully Paid,home_improvement,3.09
15000, 36 months,18.49,D,D2,7 years,RENT,85452.0,May-2013,Charged Off,debt_consolidation,9.68
12000, 36 months,8.24,B,B1,10+ years,MORTGAGE,95000.0,Jan-2017,Fully Paid,credit_card,12.53
6000, 36 months,11.55,B,B4,4 years,RENT,95000.0,Sep-2018,Current,credit_card,16.03
35000, 36 months,11.39,B,B3,3 years,RENT,100000.0,Feb-2017,Fully Paid,car,5.1
8000, 36 months,17.1,C,C5,10+ years,RENT,37000.0,Nov-2013,Fully Paid,debt_consolidation,3.57
21000, 60 months,13.67,C,C3,4 years,MORTGAGE,75000.0,Mar-2016,Current,debt_consolidation,21.68
6000, 36 months,10.42,B,B3,< 1 year,RENT,30000.0,Dec-2017,Current,debt_consolidation,22.64
18000, 36 months,10.42,B,B3,10+ years,RENT,170000.0,Oct-2017,Current,debt_consolidation,1.62
28800, 36 months,12.62,C,C1,6 years,MORTGAGE,63000.0,Nov-2017,Current,debt_consolidation,26.29
20000, 36 months,8.24,B,B1,2 years,OWN,100000.0,Dec-2016,Fully Paid,debt_consolidation,5.92
30000, 36 months,9.58,B,B1,< 1 year,RENT,165000.0,Jun-2018,Current,debt_consolidation,10.31
14800, 36 months,14.17,C,C5,4 years,MORTGAGE,125000.0,Mar-2011,Fully Paid,car,24.19
35000, 60 months,22.47,E,E5,10+ years,MORTGAGE,120000.0,Dec-2012,Charged Off,home_improvement,21.09
3000, 36 months,7.21,A,A3,10+ years,OWN,45000.0,Sep-2018,Fully Paid,major_purchase,1.73
6000, 36 months,15.02,C,C3,,OWN,17316.0,Nov-2018,Current,credit_card,15.66
2000, 36 months,13.99,C,C3,10+ years,MORTGAGE,98600.0,Jan-2017,Current,debt_consolidation,10.87
20000, 36 months,15.02,C,C3,10+ years,MORTGAGE,75000.0,Oct-2018,Current,debt_consolidation,21.16
5000, 36 months,16.99,D,D1,1 year,MORTGAGE,30000.0,Nov-2016,Charged Off,debt_consolidation,14.28
15000, 60 months,11.55,B,B4,2 years,RENT,45000.0,Oct-2018,Current,debt_consolidation,19.49
4000, 36 months,15.59,C,C5,10+ years,MORTGAGE,50000.0,Jun-2016,Fully Paid,debt_consolidation,7.57
25000, 36 months,7.89,A,A5,10+ years,MORTGAGE,69000.0,May-2015,Fully Paid,debt_consolidation,16.85
3500, 36 months,16.29,D,D1,2 years,RENT,27000.0,Mar-2016,Fully Paid,debt_consolidation,15.07
5000, 60 months,23.1,E,E4,10+ years,RENT,85000.0,Nov-2013,Fully Paid,other,11.25
13000, 36 months,5.32,A,A1,9 years,RENT,93000.0,Nov-2015,Fully Paid,debt_consolidation,20.15
5000, 36 months,14.3,C,C1,10+ years,MORTGAGE,135000.0,Sep-2013,Fully Paid,debt_consolidation,15.04
20000, 60 months,15.1,C,C2,10+ years,OWN,75000.0,Nov-2013,Fully Paid,credit_card,26.13
16000, 36 months,17.99,D,D2,10+ years,MORTGAGE,100000.0,Oct-2016,Fully Paid,debt_consolidation,21.18
4000, 36 months,15.61,D,D1,1 year,RENT,20000.0,Oct-2014,Fully Paid,debt_consolidation,7.8
10000, 60 months,15.99,C,C5,10+ years,MORTGAGE,128000.0,Oct-2016,Fully Paid,debt_consolidation,3.67
5000, 36 months,13.67,C,C3,,RENT,19138.8,Mar-2016,Fully Paid,other,33.19
10000, 36 months,22.35,D,D5,< 1 year,RENT,15000.0,Oct-2018,Fully Paid,credit_card,22.4
5500, 36 months,7.26,A,A4,2 years,RENT,45000.0,Dec-2015,Fully Paid,debt_consolidation,14.11
15000, 36 months,19.03,D,D3,< 1 year,MORTGAGE,90000.0,Aug-2017,Charged Off,credit_card,28.29
21000, 60 months,15.59,C,C5,< 1 year,RENT,56500.0,Jul-2016,Current,debt_consolidation,18.49
4500, 36 months,11.06,B,B3,3 years,MORTGAGE,78000.0,Jul-2018,Current,credit_card,19.51
4500, 36 months,9.16,B,B2,6 years,RENT,55000.0,Apr-2016,Fully Paid,credit_card,30.35
35000, 60 months,10.08,B,B1,< 1 year,MORTGAGE,138000.0,Oct-2018,Current,credit_card,11.17
10000, 36 months,21.99,E,E4,10+ years,RENT,56000.0,Mar-2014,Fully Paid,debt_consolidation,19.16
24000, 36 months,10.49,B,B3,7 years,MORTGAGE,220000.0,Oct-2016,Fully Paid,home_improvement,7.54
25000, 60 months,9.99,B,B3,7 years,MORTGAGE,178000.0,Apr-2015,Current,debt_consolidation,20.91
40000, 60 months,10.42,B,B3,2 years,MORTGAGE,86000.0,Jul-2017,Current,debt_consolidation,17.62
24000, 60 months,10.42,B,B3,2 years,MORTGAGE,75000.0,Jan-2018,Current,home_improvement,5.78
20000, 36 months,12.69,C,C2,10+ years,MORTGAGE,70000.0,Oct-2015,Fully Paid,debt_consolidation,27.48
