loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,dti
15000, 36 months,9.93,B,B2,< 1 year,MORTGAGE,72000.0,Jul-2017,Current,debt_consolidation,20.87
1500, 36 months,19.22,D,D4,6 years,MORTGAGE,53724.0,Dec-2013,Fully Paid,major_purchase,27.25
7000, 36 months,18.94,D,D2,,RENT,22000.0,Dec-2018,Current,debt_consolidation,22.53
19775, 36 months,19.99,D,D4,10+ years,RENT,43000.0,Nov-2016,Charged Off,credit_card,25.45
28000, 36 months,8.9,A,A5,4 years,MORTGAGE,202000.0,Dec-2013,Fully Paid,debt_consolidation,7.76
8000, 36 months,10.99,B,B4,10+ years,RENT,74000.0,Jul-2016,Current,debt_consolidation,12.55
8400, 36 months,6.08,A,A2,9 years,MORTGAGE,75000.0,Dec-2017,Current,other,18.54
8400, 36 months,14.33,C,C1,4 years,MORTGAGE,75000.0,Sep-2012,Charged Off,debt_consolidation,19.1
32000, 60 months,15.59,C,C5,2 years,MORTGAGE,145000.0,Oct-2016,Fully Paid,debt_consolidation,8.04
13500, 60 months,9.93,B,B2,10+ years,MORTGAGE,112000.0,Feb-2018,Current,other,25.47
7200, 36 months,9.17,B,B2,,MORTGAGE,25000.0,Mar-2015,Fully Paid,debt_consolidation,15.36
10000, 36 months,10.99,B,B4,10+ years,RENT,39000.0,May-2015,Fully Paid,debt_consolidation,16.49
21000, 60 months,14.46,C,C4,< 1 year,RENT,95000.0,Mar-2016,Current,debt_consolidation,28.61
6150, 36 months,13.35,C,C2,7 years,RENT,42000.0,May-2014,Fully Paid,credit_card,16.86
15000, 36 months,10.15,B,B2,< 1 year,RENT,40000.0,Oct-2014,Charged Off,debt_consolidation,24.96
35000, 60 months,17.47,D,D1,1 year,OWN,120000.0,Jun-2018,Charged Off,other,1.55
5000, 36 months,8.9,A,A5,5 years,RENT,60000.0,Dec-2013,Fully Paid,credit_card,16.36
2500, 36 months,11.55,B,B4,,OWN,24000.0,Aug-2018,Current,debt_consolidation,23.25
20000, 60 months,19.52,E,E2,2 years,MORTGAGE,85000.0,Oct-2014,Charged Off,debt_consolidation,24.35
2500, 36 months,27.27,E,E5,10+ years,RENT,70000.0,Jul-2018,Fully Paid,moving,17.26
9875, 36 months,17.86,D,D5,8 years,MORTGAGE,70000.0,Oct-2015,Fully Paid,debt_consolidation,38.78
24000, 60 months,16.2,C,C4,2 years,MORTGAGE,75000.0,Nov-2013,Charged Off,home_improvement,9.76
4500, 36 months,16.46,C,C5,< 1 year,RENT,14000.0,May-2018,Current,debt_consolidation,25.47
16000, 36 months,14.49,C,C4,10+ years,MORTGAGE,65000.0,Aug-2016,Charged Off,debt_consolidation,31.09
20000, 36 months,12.62,C,C1,1 year,MORTGAGE,30000.0,Nov-2017,Current,debt_consolidation,19.84
15000, 36 months,11.47,B,B5,3 years,RENT,33000.0,Mar-2016,Current,debt_consolidation,39.31
12325, 36 months,22.35,E,E2,10+ years,MORTGAGE,44000.0,Jun-2016,Fully Paid,debt_consolidation,18.52
21000, 60 months,15.1,C,C2,< 1 year,OWN,95000.0,Oct-2013,Fully Paid,credit_card,23.76
31300, 60 months,15.88,C,C4,10+ years,RENT,70000.0,Aug-2013,Fully Paid,debt_consolidation,17.84
18500, 36 months,13.11,B,B4,< 1 year,MORTGAGE,46800.0,Jun-2013,Fully Paid,debt_consolidation,15.67
16000, 60 months,13.59,C,C2,10+ years,MORTGAGE,95532.0,Nov-2017,Current,debt_consolidation,20.68
20000, 36 months,7.35,A,A4,,MORTGAGE,75000.0,May-2017,Current,debt_consolidation,25.49
32000, 36 months,7.69,A,A4,5 years,MORTGAGE,90000.0,Oct-2014,Fully Paid,debt_consolidation,12.64
7000, 36 months,7.39,A,A4,1 year,MORTGAGE,47000.0,Mar-2016,Fully Paid,debt_consolidation,17.01
28000, 60 months,8.39,A,A5,1 year,OWN,150000.0,Oct-2014,Current,credit_card,17.24
30000, 60 months,7.97,A,A5,10+ years,MORTGAGE,113000.0,Oct-2017,Current,home_improvement,9.14
35000, 36 months,16.91,C,C5,1 year,MORTGAGE,120000.0,Jul-2018,Current,debt_consolidation,20.49
28000, 60 months,7.89,A,A5,2 years,OWN,150000.0,Sep-2015,Fully Paid,credit_card,7.38
19200, 60 months,9.17,B,B2,8 years,MORTGAGE,121600.0,Oct-2015,Current,debt_consolidation,18.16
5000, 36 months,8.18,B,B1,3 years,MORTGAGE,102000.0,Jul-2015,Fully Paid,debt_consolidation,14.34
12000, 36 months,18.94,D,D2,3 years,MORTGAGE,90000.0,Sep-2018,Current,medical,21.16
19200, 36 months,13.49,C,C2,2 years,MORTGAGE,40000.0,Apr-2017,Current,home_improvement,27.03
21000, 60 months,8.18,B,B1,6 years,MORTGAGE,94000.0,Feb-2015,Current,debt_consolidation,28.42
18000, 60 months,20.39,D,D4,3 years,RENT,47000.0,May-2018,Current,credit_card,24.92
30000, 60 months,10.47,B,B2,4 years,MORTGAGE,71000.0,Jul-2018,Current,debt_consolidation,17.97
10000, 36 months,12.69,C,C2,9 years,MORTGAGE,38000.0,Jun-2015,Fully Paid,debt_consolidation,16.65
